,Protein_ID,Y,Yhat,confidence
3473,P27694,0,1.0816653826391966,0.85411
3474,P06126,0,1.8322117781522964,0.8921800000000001
3475,P18669,0,1.2864680330268607,0.94122
3476,O43526,0,2.8303710004167297,0.59582
3477,P08637,0,1.5466091943344964,0.85639
3478,P25025,0,1.4363147287415805,0.78621
3479,O75376,0,0.8209750300709517,0.42145
3480,P29475,0,1.1840608092492546,0.80829
3481,P17947,0,0.6572670690061994,0.65997
3482,O00268,0,3.032325840011261,0.5490400000000001
3483,P29475,0,0.9803060746521975,0.80829
3484,O14757,0,1.066302021005306,0.78134
3485,P19367,0,1.5076471735787522,0.94592
3486,P17987,0,2.464954360632261,0.88235
3487,P01308,0,3.5452785504103907,0.53442
3488,O15318,0,3.0546685581254147,0.68336
3489,P25788,0,1.116243700990066,0.94694
3490,P04626,0,2.004993765576342,0.74909
3491,P20618,0,0.7300684899377592,0.91637
3492,P17987,0,0.9894442884771228,0.88235
3493,P01308,0,1.652573750245356,0.53442
3494,O75674,0,2.082066281365701,0.6789499999999999
3495,P05106,0,1.6459040069214244,0.87496
3496,P01308,0,2.217205448306494,0.53442
3497,P04180,0,1.6003124694883808,0.87788
3498,P06899,0,0.8414273587185052,0.85698
3499,P08865,0,0.85146931829632,0.7995300000000001
3500,P22455,0,3.1758463438900817,0.7461
3501,O75475,0,1.4007141035914503,0.6411199999999999
3502,P02786,0,1.8303005217723127,0.8681
3503,O75469,0,1.1027239001672178,0.86169
3504,P05106,0,4.476494163963581,0.87496
3505,P0C0S8,0,1.2739701723352868,0.91304
3506,P22303,0,0.8502940667792526,0.93173
3507,O14744,0,1.2922847983320085,0.93466
3508,P29475,0,0.9797958971132712,0.80829
3509,P05386,0,5.050742519669757,0.7192799999999999
3510,P02679,0,1.2049896265113655,0.85741
3511,P06756,0,0.9705668446840744,0.8819
3512,P01308,0,2.2816660579497605,0.53442
3513,P01308,0,1.890767040118904,0.53442
3514,P21728,0,1.7213366899011942,0.72697
3515,P01579,0,3.734300469967568,0.85729
3516,O75151,0,0.9060905032059436,0.62837
3517,P03951,0,3.7500666660740847,0.86153
3518,O76074,0,1.5079787796915447,0.8316800000000001
3519,P08670,0,1.699117417955569,0.7827500000000001
3520,P30043,0,0.79435508432942,0.97716
3521,P09493,0,2.274642829105264,0.916
3522,P15090,0,0.6572670690061994,0.96036
3523,P03951,0,1.2186057606953942,0.86153
3524,P14174,0,0.5468089245796927,0.98594
3525,P14649,0,1.0549881515922348,0.8375199999999999
3526,P00519,0,1.3053735097664576,0.63122
3527,O15269,0,1.3152946437965904,0.94095
3528,P21589,0,1.8261982367749676,0.9242
3529,P03951,0,1.2128478882366085,0.86153
3530,O60264,0,2.1449941724862565,0.75775
3531,P13051,0,1.4042791745233567,0.8656
3532,P20618,0,0.5648008498577175,0.91637
3533,O15245,0,1.0483320084782302,0.85075
3534,P15090,0,0.66783231428256,0.96036
3535,P02452,0,1.6376812876747415,0.54686
3536,P15880,0,1.5482247898803323,0.81757
3537,P22455,0,2.1924871721403525,0.7461
3538,O15318,0,2.979932885150268,0.68336
3539,O60939,0,0.7791020472312982,0.8609699999999999
3540,P15090,0,0.6745368781616021,0.96036
3541,P23458,0,1.035857133006285,0.8615999999999999
3542,P31941,0,0.9364827814754524,0.88774
3543,P21675,0,4.983472684785179,0.63121
3544,P14174,0,0.6964194138592059,0.98594
3545,O60568,0,1.138859078200635,0.92
3546,P15090,0,0.726636084983398,0.96036
3547,P01579,0,4.439144061640712,0.85729
3548,P01275,0,2.21675438422934,0.69387
3549,P25025,0,1.5169047432189011,0.78621
3550,P01579,0,1.3046072205840349,0.85729
3551,P27695,0,0.6648308055437865,0.90812
3552,P31941,0,2.1419617176784462,0.88774
3553,P01308,0,1.921978147638521,0.53442
3554,P14735,0,2.616295090390226,0.93796
3555,P25874,0,1.8047160441465575,0.72437
3556,P02649,0,1.2116104984688767,0.76146
3557,O00560,0,2.241205033012375,0.8268800000000001
3558,P17676,0,3.0925717453278265,0.6061099999999999
3559,P01275,0,2.0489021450523204,0.69387
3560,O95777,0,1.4177446878757824,0.95796
3561,O43521,0,5.252903958764143,0.6100800000000001
3562,P02786,0,1.0069756700139283,0.8681
3563,O14757,0,1.11579568022107,0.78134
3564,P15090,0,0.73348483283569,0.96036
3565,P15090,0,0.6826419266350405,0.96036
3566,P09874,0,0.8613942186943212,0.8328700000000001
3567,O60667,0,0.7348469228349535,0.65583
3568,P30307,0,2.174626404695758,0.6418200000000001
3569,P0C0S8,0,1.0094552986635912,0.91304
3570,P25788,0,1.0981803130633876,0.94694
3571,P26038,0,1.2549900398011131,0.8678
3572,P23416,0,1.485260919838666,0.84442
3573,P06899,0,0.6557438524302001,0.85698
3574,P02679,0,1.1764352935882194,0.85741
3575,P09467,0,1.1414902540100813,0.94365
3576,P01308,0,3.626154988414036,0.53442
3577,P09668,0,0.5991660871578097,0.94325
3578,P07359,0,0.9055385138137416,0.64268
3579,P01308,0,2.301521236052364,0.53442
3580,P15090,0,0.689202437604511,0.96036
3581,P04179,0,0.5019960159204453,0.93488
3582,P08637,0,1.026157882589224,0.85639
3583,O43464,0,1.296148139681572,0.7451000000000001
3584,P27338,0,0.737563556583431,0.95703
3585,P21728,0,1.7149344010777787,0.72697
3586,P20618,0,0.5692099788303083,0.91637
3587,O60930,0,0.648074069840786,0.80674
3588,P17987,0,1.1131037687475505,0.88235
3589,O00329,0,1.2876334882255898,0.87985
3590,O43521,0,1.1428035701729322,0.6100800000000001
3591,P02747,0,0.4969909455915671,0.81167
3592,P25929,0,1.600624877977348,0.79676
3593,P06756,0,0.8608135686662938,0.8819
3594,P05106,0,1.6324827717314507,0.87496
3595,O14744,0,1.2996153277027784,0.93466
3596,P15090,0,0.6760177512462229,0.96036
3597,O60741,0,1.2864680330268607,0.7056399999999999
3598,P18074,0,3.174586587258253,0.87678
3599,O43526,0,1.9328735085359312,0.59582
3600,P01909,0,1.7332051234634636,0.88714
3601,O75190,0,3.839661443408781,0.63847
3602,O14744,0,1.3095800853708794,0.93466
3603,P01909,0,1.4233762678926467,0.88714
3604,P16410,0,0.9241212041718336,0.79904
3605,P09874,0,0.6244997998398398,0.8328700000000001
3606,O60814,0,1.427235089254745,0.88058
3607,P08670,0,4.30360314155476,0.7827500000000001
3608,O75376,0,1.7615334229017627,0.42145
3609,P00374,0,0.9257429448826494,0.9634
3610,P00374,0,0.8809086218218096,0.9634
3611,P25440,0,0.6655824516917495,0.6603100000000001
3612,P04062,0,0.648074069840786,0.93546
3613,P17643,0,0.9262828941527528,0.91343
3614,P12004,0,1.2214745187681977,0.9433
3615,P17987,0,0.9879271228182775,0.88235
3616,P14735,0,0.5089204259999789,0.93796
3617,O14757,0,1.0597169433391165,0.78134
3618,P01732,0,0.96850400102426,0.7923699999999999
3619,P29475,0,0.991463564635635,0.80829
3620,O00291,0,1.5096357176484665,0.8133199999999999
3621,O14744,0,1.2918978287774927,0.93466
3622,O43323,0,0.589915248150105,0.8558100000000001
3623,O43526,0,1.5836666315863324,0.59582
3624,P08637,0,1.438401890988746,0.85639
3625,P22455,0,1.5578831791889918,0.7461
3626,P04062,0,0.8191458966508958,0.93546
3627,O15269,0,1.3531444860028805,0.94095
3628,P16410,0,0.9528903399657276,0.79904
3629,P10721,0,2.385581690070579,0.78836
3630,P10721,0,1.494322589001451,0.78836
3631,P15090,0,0.677495387438173,0.96036
3632,O14757,0,1.8352111595127136,0.78134
3633,O60814,0,1.441526968183391,0.88058
3634,P29375,0,1.5427248620541512,0.7056600000000001
3635,P14735,0,0.9939818911831342,0.93796
3636,P14174,0,0.5504543577809153,0.98594
3637,P00374,0,0.8288546314040841,0.9634
3638,P01275,0,2.543816031084009,0.69387
3639,P08621,0,2.3924882444852265,0.71437
3640,P14174,0,0.4868264577855234,0.98594
3641,P09493,0,2.277498627881036,0.916
3642,P01308,0,2.286263326915778,0.53442
3643,P14174,0,0.8408329203831163,0.98594
3644,P25025,0,1.5375304875026057,0.78621
3645,O15169,0,3.511837126063793,0.6230100000000001
3646,P25440,0,0.6580273550544841,0.6603100000000001
3647,P08887,0,0.8933084573650918,0.7868600000000001
3648,P17987,0,0.9797958971132712,0.88235
3649,O95793,0,3.92364626336269,0.6817700000000001
3650,O00214,0,0.8246211251235321,0.90437
3651,P09914,0,0.8916277250063505,0.94174
3652,P29353,0,3.513545218152173,0.6338199999999999
3653,P13051,0,2.3592371648479937,0.8656
3654,P29084,0,1.7549928774784245,0.69241
3655,P0DMS8,0,1.4251315728731857,0.91336
3656,P07359,0,1.004987562112089,0.64268
3657,P11233,0,0.9534149149242422,0.89705
3658,O00560,0,0.7956129712366434,0.8268800000000001
3659,P0C024,0,1.7586926962946086,0.94142
3660,P06899,0,0.6610597552415364,0.85698
3661,O60315,0,5.145872132107443,0.50249
3662,P27037,0,3.385852920609518,0.8406100000000001
3663,O15540,0,0.6685805860178712,0.96738
3664,O43521,0,0.6292853089020909,0.6100800000000001
3665,P03951,0,1.2320714265009152,0.86153
3666,P15090,0,0.7127411872482184,0.96036
3667,P02679,0,0.8449852069711044,0.85741
3668,P02745,0,0.7134423592694787,0.82872
3669,O60939,0,0.8136338242723197,0.8609699999999999
3670,P13716,0,0.8318653737234168,0.9643
3671,P29084,0,1.941906279921871,0.69241
3672,O43913,0,1.1983321743156194,0.82292
3673,P00374,0,0.9082951062292476,0.9634
3674,P21675,0,2.817445651649735,0.63121
3675,P09038,0,0.910494371207203,0.7108599999999999
3676,O14757,0,1.0373041983911953,0.78134
3677,P09874,0,0.7049822692805827,0.8328700000000001
3678,P0C870,0,0.6107372593840988,0.97879
3679,P09467,0,1.7337819932159868,0.94365
3680,O14757,0,1.1193748255164575,0.78134
3681,O43521,0,0.7886697661252141,0.6100800000000001
3682,P13051,0,2.404994802489186,0.8656
3683,P23416,0,0.9643650760992956,0.84442
3684,P04062,0,0.8455767262643882,0.93546
3685,O43521,0,0.5422176684690383,0.6100800000000001
3686,P22303,0,0.5449770637375485,0.93173
3687,P14136,0,1.217374223482656,0.80793
3688,P30049,0,0.8579044235810886,0.85399
3689,P09874,0,0.957078889120432,0.8328700000000001
3690,P00338,0,0.8330666239863411,0.96061
3691,P19835,0,0.8402380615040002,0.82095
3692,P05106,0,1.6297239029970692,0.87496
3693,P09038,0,0.737563556583431,0.7108599999999999
3694,P06899,0,0.7536577472566709,0.85698
3695,P23921,0,1.0526157893552617,0.92329
3696,P02649,0,1.028591269649903,0.76146
3697,O75475,0,2.6485845276298057,0.6411199999999999
3698,O76074,0,1.1899579824514812,0.8316800000000001
3699,P01011,0,2.7748873851023217,0.85917
3700,O14757,0,1.426534261768711,0.78134
3701,P02786,0,1.8387495751189176,0.8681
3702,P09874,0,2.1151832071950647,0.8328700000000001
3703,P0C024,0,1.7753872816937717,0.94142
3704,P25098,0,1.1679041056525146,0.90443
3705,P29017,0,2.227105745132009,0.8865900000000001
3706,O60814,0,1.4177446878757824,0.88058
3707,P00374,0,0.8215838362577492,0.9634
3708,P12830,0,4.153071152773571,0.79891
3709,O14561,0,0.807465169527454,0.7874800000000001
3710,P06899,0,0.6833739825307955,0.85698
3711,P09038,0,0.9262828941527528,0.7108599999999999
3712,P01909,0,1.4003570973148245,0.88714
3713,P25788,0,1.1072488428533127,0.94694
3714,P28335,0,2.432899504706267,0.73531
3715,P16455,0,1.6121414330014598,0.86973
3716,O43526,0,1.5136049682793724,0.59582
3717,P21675,0,5.162557505732987,0.63121
3718,P01308,0,2.2327113561766105,0.53442
3719,O14561,0,1.1575836902790226,0.7874800000000001
3720,P12004,0,0.8706319543871567,0.9433
3721,P20618,0,0.5830951894845301,0.91637
3722,P25788,0,0.7823042886243179,0.94694
3723,P27037,0,3.3895427420228823,0.8406100000000001
3724,P08621,0,2.550098037331114,0.71437
3725,P27695,0,0.5558776843874919,0.90812
3726,P25788,0,1.116243700990066,0.94694
3727,P02745,0,1.2759310326189264,0.82872
3728,P01011,0,2.7626074639731213,0.85917
3729,P15090,0,0.6906518659932803,0.96036
3730,O95049,0,2.432693979932536,0.66584
3731,P14678,0,0.7968688725254613,0.71447
3732,P07305,0,3.1594303283978267,0.69221
3733,P01308,0,2.308246087400561,0.53442
3734,P14784,0,1.5274161188098023,0.6581699999999999
3735,O15169,0,1.883878977004627,0.6230100000000001
3736,P21709,0,3.2391356871857035,0.8064199999999999
3737,P25788,0,1.065363787633126,0.94694
3738,P06756,0,1.2942179105544784,0.8819
3739,P09914,0,2.5748786379167465,0.94174
3740,P25098,0,1.4652644812456213,0.90443
3741,P25025,0,1.5655669899432605,0.78621
3742,O75469,0,1.1117553687749837,0.86169
3743,O00560,0,2.3021728866442674,0.8268800000000001
3744,O15265,0,1.8622566955175648,0.52335
3745,O00444,0,2.190433747000808,0.66923
3746,P14735,0,0.5422176684690383,0.93796
3747,P13591,0,4.381552236365556,0.79887
3748,P27338,0,0.7176350047203662,0.95703
3749,P01308,0,3.485971887436845,0.53442
3750,P27338,0,0.7078135347674556,0.95703
3751,P06756,0,0.9695359714832658,0.8819
3752,P27695,0,0.7974960814950754,0.90812
3753,P04062,0,1.5267612779999369,0.93546
3754,O14757,0,0.8792041856133307,0.78134
3755,O15318,0,2.9318935860634507,0.68336
3756,P05106,0,3.581619745310772,0.87496
3757,P26447,0,1.5684387141358125,0.85187
3758,O75334,0,5.058952460737301,0.6738599999999999
3759,P12830,0,1.4791889669680478,0.79891
3760,P31391,0,1.9821705274773915,0.78443
3761,P06899,0,0.6640783086353597,0.85698
3762,P25440,0,3.62284418654736,0.6603100000000001
3763,P10721,0,3.1800943382233173,0.78836
3764,P27695,0,1.96316071680339,0.90812
3765,P15090,0,0.6942621983083913,0.96036
3766,P16615,0,1.8705614130522417,0.85909
3767,P27695,0,2.2678183348760546,0.90812
3768,P05362,0,1.5459624833740306,0.88575
3769,P21860,0,2.183804020510998,0.7282500000000001
3770,P10646,0,0.7823042886243179,0.73548
3771,P25440,0,3.4165772346019048,0.6603100000000001
3772,O60814,0,1.437358688706476,0.88058
3773,P14649,0,1.0271319292087069,0.8375199999999999
3774,O75365,0,0.9284395510748128,0.8622299999999999
3775,P06899,0,0.7028513356322231,0.85698
3776,P27338,0,0.763544366752843,0.95703
3777,O14744,0,1.3015375522819157,0.93466
3778,P15090,0,0.724568837309472,0.96036
3779,P21589,0,3.396763165132359,0.9242
3780,O43237,0,1.3641847382227963,0.6317900000000001
3781,P21728,0,1.7381024135533556,0.72697
3782,P21675,0,4.139323616244568,0.63121
3783,O60814,0,1.4597945060863875,0.88058
3784,O75469,0,1.0193134944657605,0.86169
3785,P21675,0,2.5103784575238848,0.63121
3786,P31785,0,1.354990774876346,0.7681600000000001
3787,P06899,0,0.7596051605933177,0.85698
3788,P18074,0,1.2292273996295395,0.87678
3789,O75369,0,4.101219330881976,0.76917
3790,P30307,0,1.470374102057024,0.6418200000000001
3791,P0DPB6,0,1.0709808588392231,0.8658199999999999
3792,P00519,0,1.209545369136685,0.63122
3793,P14174,0,0.5375872022286244,0.98594
3794,P15260,0,1.4230249470757708,0.66629
3795,P25103,0,1.4010710188994704,0.7824800000000001
3796,O75475,0,4.0586943713465296,0.6411199999999999
3797,P17987,0,1.0464224768228174,0.88235
3798,P06899,0,0.752329714952161,0.85698
3799,P17787,0,3.034962932228333,0.80782
3800,P00338,0,0.8700574693662483,0.96061
3801,P14678,0,0.8215838362577492,0.71447
3802,P29475,0,1.0084641788382966,0.80829
3803,O60814,0,1.392479802366986,0.88058
3804,P01308,0,1.8862661530123472,0.53442
3805,P17787,0,3.78615900352851,0.80782
3806,P00519,0,2.659511233290809,0.63122
3807,O14757,0,0.923038460737146,0.78134
3808,P06899,0,0.5907622195096771,0.85698
3809,P20132,0,0.6403124237432849,0.95789
3810,P26368,0,1.657407614318216,0.7441
3811,P25440,0,0.6526867548832288,0.6603100000000001
3812,P09884,0,0.91706052144883,0.7639
3813,P04179,0,0.6107372593840988,0.93488
3814,P01308,0,1.9300259065618783,0.53442
3815,P09884,0,1.003493896344168,0.7639
3816,P15090,0,0.7134423592694787,0.96036
3817,P14867,0,2.6903531366718387,0.82569
3818,O95497,0,0.7092249290598858,0.92678
3819,P06899,0,0.5856620185738529,0.85698
3820,P28562,0,4.495330911067615,0.8025199999999999
3821,P15170,0,1.4289856542317,0.8155800000000001
3822,P08670,0,0.904433524367601,0.7827500000000001
3823,P26038,0,2.4349537983296523,0.8678
3824,P14920,0,1.0069756700139283,0.96158
3825,P14784,0,0.6928203230275509,0.6581699999999999
3826,P15880,0,1.56236999459155,0.81757
3827,P00374,0,0.8792041856133307,0.9634
3828,P17987,0,1.2814054783713076,0.88235
3829,P00505,0,0.8467585252006619,0.94751
3830,P16410,0,1.2292273996295395,0.79904
3831,P26447,0,1.9519221295943132,0.85187
3832,P00374,0,0.8520563361656317,0.9634
3833,P12694,0,0.5924525297439449,0.91607
3834,P17947,0,0.6526867548832288,0.65997
3835,P06899,0,0.8631338250816034,0.85698
3836,O00214,0,0.5983310120660636,0.90437
3837,P09884,0,1.498999666444259,0.7639
3838,P02679,0,3.4279731620886413,0.85741
3839,P15090,0,0.7905694150420949,0.96036
3840,P18858,0,1.911805429430516,0.76871
3841,P15941,0,1.7866169147301836,0.4780899999999999
3842,P06899,0,0.7556454194925024,0.85698
3843,P07305,0,1.2453915047084592,0.69221
3844,O15533,0,2.187007087322764,0.88145
3845,P14174,0,0.4516635916254485,0.98594
3846,P05451,0,0.6156297588648554,0.91204
3847,P25788,0,1.3427583550289308,0.94694
3848,P22303,0,0.6074537019394977,0.93173
3849,O60667,0,1.02469507659596,0.65583
3850,P31948,0,2.0004999375156203,0.90011
3851,P17987,0,2.5226969695149672,0.88235
3852,P07305,0,3.101290054154884,0.69221
3853,P18074,0,0.864291617453276,0.87678
3854,P15090,0,0.6942621983083913,0.96036
3855,P10721,0,2.3435016535091244,0.78836
3856,P06756,0,1.613071604114337,0.8819
3857,P01270,0,2.793564031841762,0.7271899999999999
3858,P21860,0,1.1224972160321824,0.7282500000000001
3859,P05106,0,1.6730212192318423,0.87496
3860,P04179,0,2.1801376103356414,0.93488
3861,P08253,0,1.8769656363396747,0.90153
3862,P31948,0,4.154876652802102,0.90011
3863,P15880,0,1.5511286213592992,0.81757
3864,P09884,0,2.6021145247663484,0.7639
3865,P19367,0,1.624807680927192,0.94592
3866,P19634,0,4.253939350766534,0.6744
3867,O75475,0,1.5192103211866357,0.6411199999999999
3868,P07998,0,1.0348912986396204,0.92849
3869,P05362,0,1.5770225109363532,0.88575
3870,P06734,0,0.8694826047713663,0.86319
3871,P29375,0,2.64896206088347,0.7056600000000001
3872,P05106,0,3.513118272987689,0.87496
3873,P12004,0,0.887130204648675,0.9433
3874,P29475,0,0.9669539802906858,0.80829
3875,P08621,0,3.181823376619136,0.71437
3876,P29475,0,0.9894442884771228,0.80829
3877,P11233,0,0.8037412518964048,0.89705
3878,P06899,0,0.5630275304103699,0.85698
3879,P03951,0,1.2243365550370535,0.86153
3880,P01308,0,2.323144420822778,0.53442
3881,O75554,0,1.463557310118056,0.66777
3882,P12004,0,0.9705668446840744,0.9433
3883,P12694,0,0.9121403400793104,0.91607
3884,P22455,0,0.8949860334105779,0.7461
3885,O60921,0,1.7297398648351725,0.89374
3886,P20618,0,0.5796550698475775,0.91637
3887,P09038,0,0.9736529155710468,0.7108599999999999
3888,P03956,0,1.785777141750896,0.91473
3889,P12830,0,4.202737203299773,0.79891
3890,O75828,0,1.366747965061591,0.96603
3891,P00519,0,1.2280065146407002,0.63122
3892,P27695,0,0.5366563145999496,0.90812
3893,P26447,0,1.1013627921806692,0.85187
3894,P12004,0,0.8774964387392122,0.9433
3895,P06734,0,0.9828529900244491,0.86319
3896,P01308,0,2.299130270341374,0.53442
3897,P10635,0,1.4737706741552432,0.94569
3898,P05106,0,2.763874092646045,0.87496
3899,P01275,0,2.1393924371185387,0.69387
3900,P03951,0,1.2328828005937953,0.86153
3901,O00268,0,3.0397368307141326,0.5490400000000001
3902,P14678,0,2.070265683432926,0.71447
3903,P25440,0,0.6511528238439882,0.6603100000000001
3904,O14561,0,1.1962441222426132,0.7874800000000001
3905,P23468,0,1.023718711365578,0.83773
3906,P18074,0,0.8312640976248162,0.87678
3907,P04062,0,0.7300684899377592,0.93546
3908,P15090,0,0.763544366752843,0.96036
3909,P22303,0,0.5558776843874919,0.93173
3910,P07359,0,1.3638181696985856,0.64268
3911,P06899,0,0.8608135686662938,0.85698
3912,P09936,0,1.0014988766843425,0.9344
3913,P22303,0,0.5916079783099616,0.93173
3914,P01732,0,0.8694826047713663,0.7923699999999999
3915,O43566,0,5.270578715852748,0.6795300000000001
3916,P14867,0,1.122051692213866,0.82569
3917,P25440,0,0.5761944116355173,0.6603100000000001
3918,P17676,0,1.0074720839804945,0.6061099999999999
3919,O95169,0,1.1679041056525146,0.888
3920,O75469,0,1.1489125293076057,0.86169
3921,P01011,0,2.8344311598625924,0.85917
3922,O00291,0,5.293108727392627,0.8133199999999999
3923,P01275,0,1.6189502771858066,0.69387
3924,P26447,0,1.2280065146407002,0.85187
3925,P06756,0,1.2091319200153472,0.8819
3926,P10721,0,3.550070421836728,0.78836
3927,P06899,0,0.8814760348415606,0.85698
3928,P04626,0,0.95236547606473,0.74909
3929,P21860,0,0.867179335547152,0.7282500000000001
3930,P25788,0,0.7668115805072325,0.94694
3931,P27695,0,0.5916079783099616,0.90812
3932,P16410,0,1.01044544632553,0.79904
3933,P01308,0,1.9097120201747697,0.53442
3934,P07998,0,0.8660254037844386,0.92849
3935,P21589,0,3.391459862655019,0.9242
3936,P01308,0,2.252776065213762,0.53442
3937,P08648,0,1.6982343772283024,0.85167
3938,P0C0S8,0,1.7694631954352709,0.91304
3939,P10721,0,2.038136403678616,0.78836
3940,P01308,0,3.0329853280225407,0.53442
3941,O14508,0,1.021763181955584,0.83099
3942,P25440,0,0.6693280212272604,0.6603100000000001
3943,P01308,0,2.315599274485981,0.53442
3944,P03951,0,1.230447073221762,0.86153
3945,P25788,0,0.7238784428341544,0.94694
3946,P25106,0,2.004494948858689,0.82392
3947,P15090,0,0.6992853494818835,0.96036
3948,O60814,0,1.4230249470757708,0.88058
3949,P20292,0,1.5079787796915447,0.89608
3950,O75367,0,1.7561321134812151,0.8292700000000001
3951,O14757,0,2.191346617949794,0.78134
3952,P01308,0,2.324220299369232,0.53442
3953,P07359,0,1.420915198032592,0.64268
3954,P12830,0,3.9452503089157727,0.79891
3955,P29475,0,0.99498743710662,0.80829
3956,P08172,0,1.6358484037342824,0.73027
3957,P25025,0,1.6315636671610458,0.78621
3958,P27338,0,0.7609204951898719,0.95703
3959,P17987,0,2.2867006800191407,0.88235
3960,P15090,0,0.6549809157525126,0.96036
3961,O15169,0,3.397204733306487,0.6230100000000001
3962,P26368,0,3.888444419044716,0.7441
3963,P15941,0,1.7736967046256809,0.4780899999999999
3964,O00268,0,2.9434673431176366,0.5490400000000001
3965,O60502,0,2.00324736365732,0.76459
3966,P27694,0,1.1528226229563678,0.85411
3967,P15941,0,1.4515508947329403,0.4780899999999999
3968,P27338,0,0.8130190649671138,0.95703
3969,P14678,0,1.839565166010707,0.71447
3970,P07359,0,2.1283796653792764,0.64268
3971,P22303,0,0.8809086218218096,0.93173
3972,P14867,0,0.9838699100999074,0.82569
3973,P02679,0,1.808867048735202,0.85741
3974,P27144,0,2.004993765576342,0.90222
3975,P27694,0,1.0945318634009702,0.85411
3976,P09493,0,2.2634045153264144,0.916
3977,P27695,0,0.5983310120660636,0.90812
3978,P08865,0,0.8209750300709517,0.7995300000000001
3979,P01308,0,2.2295739503322154,0.53442
3980,O76075,0,2.0617953341687434,0.92529
3981,P01308,0,2.224185244083775,0.53442
3982,O43395,0,2.0059910268991734,0.73373
3983,P06899,0,0.4701063709417263,0.85698
3984,P15090,0,0.6633249580710799,0.96036
3985,P25788,0,1.056882207249228,0.94694
3986,P11308,0,1.0502380682492898,0.6022099999999999
3987,P32298,0,1.0807404868885035,0.88642
3988,O00560,0,0.7861297602813418,0.8268800000000001
3989,P14174,0,0.5138093031466052,0.98594
3990,P06734,0,2.6493395403383087,0.86319
3991,O15247,0,1.3446189051177289,0.93203
3992,O00330,0,3.742325480232846,0.76705
3993,P25788,0,1.0564090116995406,0.94694
3994,O60814,0,1.3946325680981353,0.88058
3995,O75191,0,0.7823042886243179,0.9615
3996,P06899,0,0.776530746332687,0.85698
3997,P01270,0,1.611831256676703,0.7271899999999999
3998,P30260,0,1.1562871615649808,0.70088
3999,P06899,0,0.6542170893518451,0.85698
4000,O14757,0,2.172325942394465,0.78134
4001,P09758,0,1.8289341158171883,0.8222
4002,P01308,0,2.304560695664143,0.53442
4003,P00374,0,0.907193474403338,0.9634
4004,O00214,0,0.6220932405998316,0.90437
4005,P25440,0,0.8596510920134982,0.6603100000000001
4006,P00374,0,0.8888194417315589,0.9634
4007,O14788,0,0.6797058187186572,0.79795
4008,O15318,0,4.224452627264271,0.68336
4009,P29353,0,2.882186669874108,0.6338199999999999
4010,P02679,0,1.0862780491200217,0.85741
4011,P15090,0,0.714142842854285,0.96036
4012,O14907,0,2.9113570718824584,0.9187
4013,P00519,0,2.6353367906208875,0.63122
4014,P23458,0,3.3691245153600367,0.8615999999999999
4015,P25440,0,0.7355270219373317,0.6603100000000001
4016,P28562,0,4.826075009777615,0.8025199999999999
4017,P06899,0,2.732032210644669,0.85698
4018,O75469,0,1.1251666543228165,0.86169
4019,P05106,0,1.6379865689315036,0.87496
4020,O43521,0,2.512767398706056,0.6100800000000001
4021,O95793,0,3.235428874198906,0.6817700000000001
4022,P06899,0,0.5495452665613635,0.85698
4023,O00560,0,2.2284523777725203,0.8268800000000001
4024,P01308,0,3.4741905532080417,0.53442
4025,P01308,0,2.256989144856484,0.53442
4026,P25788,0,1.0922453936730518,0.94694
4027,P09467,0,1.6757088052522728,0.94365
4028,P16615,0,1.760113632695344,0.85909
4029,P00374,0,0.8420213774008354,0.9634
4030,P23921,0,0.8324662155306964,0.92329
4031,P10635,0,1.497330958739583,0.94569
4032,O00560,0,0.8099382692526635,0.8268800000000001
4033,O00168,0,2.5151540708274718,0.70809
4034,P13671,0,4.783617877715568,0.79053
4035,P25440,0,1.2505998560690783,0.6603100000000001
4036,P02679,0,0.96850400102426,0.85741
4037,P06899,0,0.6180614856144977,0.85698
4038,P25788,0,0.7529940238806679,0.94694
4039,O14757,0,1.3996428115772968,0.78134
4040,P01308,0,1.8289341158171883,0.53442
4041,P15090,0,0.6964194138592059,0.96036
4042,P05362,0,0.9460443964212252,0.88575
4043,P15090,0,0.687749954561976,0.96036
4044,P30043,0,0.8837420438114281,0.97716
4045,O60784,0,4.764556642542934,0.7218800000000001
4046,O75469,0,0.8927485648266258,0.86169
4047,O00478,0,1.0774970997640785,0.8305899999999999
4048,P06899,0,0.6387487769068525,0.85698
4049,P25929,0,3.532845878325292,0.79676
4050,P03951,0,3.736843587842552,0.86153
4051,P01308,0,2.303258561256204,0.53442
4052,P14174,0,0.6363961030678927,0.98594
4053,O00268,0,3.032325840011261,0.5490400000000001
4054,O60502,0,1.9685019685029528,0.76459
4055,P02649,0,1.0397114984456024,0.76146
4056,P15880,0,1.5626899884494043,0.81757
4057,O76074,0,1.2198360545581526,0.8316800000000001
4058,P10176,0,1.9788885769542457,0.85066
4059,P0C024,0,1.7846568297574747,0.94142
4060,P25440,0,4.0128543457245,0.6603100000000001
4061,P17987,0,0.9889388252060892,0.88235
4062,P28335,0,2.529229131573492,0.73531
4063,P01308,0,2.269801753457777,0.53442
4064,O75475,0,1.4212670403551897,0.6411199999999999
4065,P20618,0,1.9750949344272035,0.91637
4066,P23458,0,0.9126883367283708,0.8615999999999999
4067,P23458,0,0.8994442728707543,0.8615999999999999
